filename,r2,rmse,region,checkpoint_name
LC09_20220807_FSC74_52.27311129180627_-117.80975238222773.tif,0.9646577528723486,0.0717845782637596,rockies,216tcxve
LC09_20220807_FSC76_50.77284227945915_-116.81756641062378.tif,0.9461787035807412,0.0902011096477508,rockies,216tcxve
LC09_20220807_FSC78_50.95703428312682_-117.37330995407402.tif,0.911915511808514,0.1009821146726608,rockies,216tcxve
LC09_20220807_FSC78_51.063432310269704_-117.33604164484186.tif,0.8883956748422395,0.1273313760757446,rockies,216tcxve
LC09_20220807_FSC78_51.572704260473856_-118.3461149147104.tif,0.9358127512846152,0.0932122245430946,rockies,216tcxve
LC09_20220807_FSC79_50.81032394528856_-116.97932683530406.tif,0.9265854169288752,0.0960700809955596,rockies,216tcxve
LC09_20220807_FSC79_51.75996721166285_-116.28621571325164.tif,0.8990270855520318,0.1103314682841301,rockies,216tcxve
LC09_20220807_FSC81_51.698386568741945_-116.80433271002845.tif,0.9783981625598458,0.0506789460778236,rockies,216tcxve
LC09_20220807_FSC82_52.530839728804864_-117.31480203736906.tif,0.916875357794303,0.0980881825089454,rockies,216tcxve
LC09_20220807_FSC83_50.76182433978917_-116.87343806375765.tif,0.9291554866591796,0.0851885825395584,rockies,216tcxve
LC09_20220807_FSC83_50.79217482672803_-116.93227103045038.tif,0.819372074036012,0.136140838265419,rockies,216tcxve
LC09_20220807_FSC83_51.32650514985894_-117.88659410775115.tif,0.8265721615790922,0.1405809819698333,rockies,216tcxve
LC09_20220807_FSC84_50.79314801907104_-116.93429855605389.tif,0.8198619174936456,0.1255558133125305,rockies,216tcxve
LC09_20220807_FSC84_50.96089386499883_-117.51364904475267.tif,0.7848281746083187,0.1303028762340545,rockies,216tcxve
LC09_20220807_FSC84_52.206741976513236_-117.60224971399664.tif,0.9618804506424596,0.0583037249743938,rockies,216tcxve
LC09_20220807_FSC86_51.78391372350175_-118.21872852833202.tif,0.9285666872457572,0.0767349451780319,rockies,216tcxve
LC09_20220807_FSC88_51.20310920589546_-117.480505424093820.tif,0.9258855237938076,0.0723673030734062,rockies,216tcxve
LC09_20220807_FSC8_51.81878877760179_-116.54077455048662.tif,0.8453718038306135,0.1005699634552002,rockies,216tcxve
LC09_20220807_FSC91_51.07517071889436_-117.64215295655548.tif,0.9309484627140372,0.0620585605502128,rockies,216tcxve
LC09_20220807_FSC92_51.27473681965763_-117.94893113755761.tif,0.908424935120427,0.0669596791267395,rockies,216tcxve
LC09_20220807_FSC92_52.112938515502854_-117.25359791272338.tif,0.6894523812077633,0.1345932930707931,rockies,216tcxve
LC09_20220807_FSC92_52.19294973001965_-117.88758175936587.tif,0.9409550823164906,0.0512769408524036,rockies,216tcxve
LC09_20220807_FSC93_51.216946288262456_-118.46228924100969.tif,0.7613124709129445,0.0898786708712577,rockies,216tcxve
LC09_20220807_FSC94_52.2110028897407_-117.5839140530864.tif,0.8648386461182839,0.0699805095791816,rockies,216tcxve
LC09_20220807_FSC95_51.27778097377806400_-117.94509465650479.tif,0.7278564141737291,0.0700824558734893,rockies,216tcxve
LC09_20220807_FSC95_52.2598578850424150_-117.82978171646138.tif,0.9072204152559,0.0506737455725669,rockies,216tcxve
LC09_20220807_FSC95_52.54991764009955_-117.32555546029647.tif,0.6570073811662793,0.1073470935225486,rockies,216tcxve
LC09_20220807_FSC97_51.1949637881912240_-117.53648395799651.tif,0.2140360270827112,0.0660202130675315,rockies,216tcxve
LC09_20220807_FSC9_51.94402325915164_-116.61274449314315.tif,0.9645366571803552,0.0513133890926837,rockies,216tcxve
LC09_20220810_FSC0_51.22655263432893_-124.20046292782892.tif,0.0,0.1249153167009353,rockies,216tcxve
